customer_id,segment,age,gender,state,occupation,registration_date,annual_income
C08819,retail,31,M,Sinaloa,Teacher,2025-08-10 11:06:03.534318660,686418.9956779667
C08820,retail,49,M,Quintana Roo,Consultant,2022-10-13 09:57:00.831881452,792475.9883193946
C08821,retail,31,M,Guerrero,Lawyer,2024-05-29 04:24:12.588410369,1467551.241478404
C08822,corporate,22,F,Puebla,Student,2022-09-08 13:50:17.603437806,202042.05971306495
C08823,retail,37,F,Chiapas,Accountant,2021-01-23 12:17:55.330006141,1033779.1698318952
C08824,retail,55,F,Jalisco,Freelancer,2022-11-11 19:57:55.097963986,941939.7468404332
C08825,retail,49,M,Chihuahua,Consultant,2025-05-06 14:14:23.135761103,1899057.965475594
C08826,retail,41,M,Aguascalientes,Student,2024-11-28 13:30:38.056312123,285493.80462186085
C08827,retail,36,M,Michoacán,Freelancer,2022-05-06 05:24:45.122143003,749499.4331317344
C08828,retail,37,M,Chihuahua,Consultant,2020-02-05 13:08:25.095366810,728343.8161609266
C08829,retail,43,F,Hidalgo,Teacher,2025-07-04 15:29:58.070021255,388584.0270754497
C08830,retail,29,M,Hidalgo,Freelancer,2022-06-11 18:21:37.050588822,401818.07567037875
C08831,retail,37,M,Guanajuato,Student,2021-08-08 21:34:11.466793963,206476.95376642133
C08832,retail,39,M,Michoacán,Sales,2025-03-08 20:36:24.605714266,559669.6707167684
C08833,retail,25,M,Querétaro,Accountant,2020-12-29 18:16:27.080222074,1007456.2999290628
C08834,retail,31,M,Jalisco,Teacher,2025-04-24 03:01:23.379673511,309245.86514327675
C08835,SME,46,M,Guanajuato,Business Owner,2022-08-30 01:18:25.443478840,1725465.9868353864
C08836,retail,42,M,Chiapas,Engineer,2024-08-03 23:59:04.440892004,917762.6835727444
C08837,retail,38,M,Sonora,Sales,2023-08-03 08:23:20.721468532,812461.1281410294
C08838,retail,31,M,Sinaloa,Doctor,2025-05-22 08:10:22.351275231,1008236.568257147
C08839,SME,60,F,Sonora,Sales,2020-10-22 14:05:58.629508648,498643.035998584
C08840,retail,31,F,Durango,Engineer,2023-10-02 00:56:32.384766735,761398.1602255634
C08841,retail,45,F,Puebla,Engineer,2024-12-08 04:56:30.040325021,705585.8577446041
C08842,retail,36,F,Sinaloa,Teacher,2024-07-04 22:13:54.326185767,579505.7497661053
C08843,retail,42,F,Sonora,Government Employee,2022-07-31 13:22:16.818005766,759070.9615301841
C08844,retail,47,M,México,Business Owner,2020-12-28 15:26:54.401225587,4326083.386318399
C08845,retail,25,M,Coahuila,Freelancer,2025-08-02 10:24:52.574627711,1117578.2977465875
C08846,retail,41,M,Yucatán,Freelancer,2020-04-21 08:56:19.934312816,1100476.6985679786
C08847,SME,56,M,Baja California Sur,Lawyer,2021-05-12 17:24:05.104632011,1248193.5456152963
C08848,retail,63,F,Guanajuato,Lawyer,2024-04-07 06:07:21.931039376,822837.1406068809
C08849,retail,40,M,Ciudad de México,Lawyer,2025-12-27 06:22:47.465655918,866594.6816088024
C08850,retail,42,F,Durango,Accountant,2020-04-02 04:55:40.166482998,813178.2491764488
C08851,SME,68,M,Quintana Roo,Retired,2024-04-17 13:00:33.016900560,663280.1016411085
C08852,retail,55,F,Campeche,Consultant,2022-12-19 19:25:43.192403030,1295647.6837784913
C08853,retail,34,F,Veracruz,Business Owner,2024-04-11 22:03:25.648675768,4723633.678225696
C08854,retail,34,F,Tamaulipas,Doctor,2023-05-20 00:33:08.252251181,983575.2747932728
C08855,retail,53,F,Sinaloa,Consultant,2023-10-21 16:28:07.222416395,629520.2529793787
C08856,retail,29,M,Querétaro,Doctor,2022-10-26 18:26:15.937124899,1357404.0805492448
C08857,retail,55,F,Sinaloa,Consultant,2021-11-18 15:43:49.842998913,1819076.252292974
C08858,retail,46,M,Oaxaca,Teacher,2023-11-13 06:21:59.357379049,479232.95071585325
C08859,retail,48,F,Sonora,Sales,2024-05-20 16:32:55.156983037,316588.84393489466
C08860,retail,38,M,Nayarit,Lawyer,2022-02-23 23:17:27.890453607,650792.795761729
C08861,retail,34,M,Tlaxcala,Lawyer,2021-12-12 16:01:32.656772967,675069.5612729129
C08862,retail,59,F,Jalisco,Student,2025-02-18 16:22:41.229115459,232694.1742644368
C08863,retail,39,M,Zacatecas,Freelancer,2023-06-03 20:42:46.195184782,434815.2257535761
C08864,retail,37,M,Ciudad de México,Teacher,2024-07-08 23:49:06.602092256,484769.7565259397
C08865,retail,41,M,Zacatecas,Business Owner,2023-06-14 23:40:52.296177349,2800505.3491077265
C08866,retail,44,F,Sonora,Teacher,2020-06-23 21:15:42.337006089,483237.5989230027
C08867,retail,29,F,Tamaulipas,Sales,2021-09-21 21:17:19.466287115,652950.184466326
C08868,retail,35,F,Veracruz,Accountant,2022-01-11 04:48:10.293158940,875583.3290967082
C08869,retail,34,F,Oaxaca,Student,2024-10-01 05:47:36.204532266,227513.84344015236
C08870,retail,52,M,Michoacán,Sales,2022-01-06 16:42:36.379574382,469070.94994096196
C08871,SME,31,F,Tabasco,Freelancer,2025-05-08 04:21:38.065733750,568401.6528381652
C08872,retail,20,F,Baja California,Student,2024-10-11 14:45:54.334756263,188421.85378917653
C08873,retail,18,F,Quintana Roo,Student,2021-07-27 12:25:57.338220565,218596.01197811254
C08874,retail,24,M,Coahuila,Student,2021-11-08 22:18:51.100819854,203989.71745383035
C08875,SME,58,M,Chiapas,Teacher,2025-01-25 10:47:15.738371569,416336.35966561874
C08876,retail,42,M,Puebla,Freelancer,2023-08-02 06:19:01.785506437,914397.8151046787
C08877,retail,48,M,San Luis Potosí,Business Owner,2023-08-08 03:43:58.517117738,4950716.257645634
C08878,retail,48,M,Querétaro,Accountant,2021-02-01 21:07:43.758883452,1046488.0004594681
C08879,retail,42,M,Morelos,Freelancer,2021-04-28 06:26:15.626118570,1021626.1361527445
C08880,retail,41,M,Guanajuato,Retired,2020-03-10 11:04:43.629840610,581739.4172242951
C08881,retail,54,M,Veracruz,Consultant,2020-01-27 23:42:16.046291913,1917407.418739238
C08882,retail,43,F,Tamaulipas,Retired,2020-02-23 17:54:22.980806109,588419.5826533721
C08883,retail,58,F,Campeche,Student,2021-02-23 00:44:37.830327261,236515.03141039045
C08884,retail,49,M,Morelos,Student,2021-09-24 02:05:21.665053622,252164.03244796587
C08885,retail,34,F,Puebla,Lawyer,2020-07-25 11:18:56.999468848,966942.271093427
C08886,retail,36,F,Chiapas,Freelancer,2022-02-04 07:59:41.137154169,203308.3410953106
C08887,retail,33,F,Campeche,Student,2025-05-24 13:52:36.930166664,222433.90093269394
C08888,retail,56,F,Yucatán,Teacher,2020-04-24 16:57:05.252429407,461932.3454706434
C08889,retail,37,M,Sinaloa,Consultant,2025-06-18 14:41:36.491105383,1599638.9694745813
C08890,retail,32,F,San Luis Potosí,Accountant,2022-08-16 08:39:31.972758039,1001455.2120365605
C08891,retail,45,M,Veracruz,Lawyer,2023-04-29 15:50:25.075916039,1755186.6240980169
C08892,retail,40,M,Zacatecas,Accountant,2020-01-30 22:37:22.108511413,646254.5791411314
C08893,corporate,45,F,Durango,Accountant,2020-03-21 23:13:06.736059146,1070178.8128525144
C08894,retail,64,F,Veracruz,Accountant,2025-03-21 16:05:54.309647859,959570.689071057
C08895,retail,52,M,Baja California Sur,Business Owner,2025-12-18 09:42:58.102973278,832630.8551079738
C08896,retail,42,F,Puebla,Engineer,2025-06-17 17:47:50.339694519,916683.1881866085
C08897,retail,25,M,Chihuahua,Teacher,2022-02-02 19:54:40.603703261,446257.0855518372
C08898,retail,36,F,Puebla,Business Owner,2025-05-27 05:04:09.514616617,846248.2338073526
C08899,retail,50,M,Colima,Engineer,2021-11-01 18:38:19.980410185,872052.6895080958
C08900,SME,27,M,Chiapas,Retired,2023-11-06 05:31:27.138533500,513168.271215947
C08901,retail,67,F,Colima,Retired,2023-06-13 00:36:06.633477559,363504.0919049737
C08902,SME,42,M,Durango,Doctor,2024-08-13 11:00:53.848188890,1457916.7655502898
C08903,retail,42,M,Yucatán,Consultant,2022-12-22 06:25:52.139028681,1415681.966208792
C08904,retail,34,M,Sonora,Sales,2024-11-24 19:15:58.639954327,364376.5506545064
C08905,retail,47,M,Zacatecas,Lawyer,2023-07-17 23:47:52.046633224,1465508.9520989112
C08906,retail,28,F,Veracruz,Doctor,2020-04-21 15:40:14.397964541,1149398.1866835142
C08907,retail,67,M,Nuevo León,Retired,2023-12-24 06:22:03.704954197,462955.7936732231
C08908,retail,57,F,Puebla,Teacher,2023-09-04 06:43:22.265995024,633814.1396468838
C08909,retail,53,M,Campeche,Doctor,2022-11-06 02:05:05.175177177,896725.9971005685
C08910,corporate,25,M,Tlaxcala,Student,2024-08-09 06:43:22.623254274,238918.8995673987
C08911,retail,44,M,Tabasco,Doctor,2020-08-14 11:29:05.471047949,1346534.918994451
C08912,retail,56,F,Chihuahua,Student,2020-05-23 00:16:54.965515017,259247.27305154403
C08913,retail,49,M,Baja California Sur,Business Owner,2023-09-02 13:00:37.244629190,723278.7324595483
C08914,retail,29,M,Tamaulipas,Teacher,2023-09-23 01:26:15.771030768,614981.0243083027
C08915,retail,34,M,Zacatecas,Engineer,2020-11-27 17:56:04.040264829,1161271.2850569542
C08916,retail,36,F,Sonora,Engineer,2024-09-27 04:25:05.555530082,993268.8890580735
C08917,retail,34,M,Campeche,Teacher,2022-05-14 06:39:01.743441900,650361.2458587477
C08918,retail,60,F,Tabasco,Business Owner,2024-10-02 00:06:55.751073725,2251490.7523447634
C08919,retail,18,M,Campeche,Student,2021-07-04 16:20:18.881319298,222072.72809812846
C08920,retail,49,M,Chiapas,Business Owner,2023-05-15 19:02:45.517580859,2079717.8000959766
C08921,retail,26,M,Tabasco,Doctor,2021-08-06 06:57:00.272496262,1314479.3338351285
C08922,retail,30,M,México,Student,2020-12-16 15:07:41.005794858,293048.85686450475
C08923,retail,18,F,Michoacán,Student,2022-03-15 15:29:33.138240614,286248.97795830824
C08924,retail,35,F,Chihuahua,Retired,2020-01-18 02:35:11.004790465,317596.4055393109
C08925,retail,60,M,Nayarit,Consultant,2021-01-27 08:21:00.303726434,1439162.228584536
C08926,retail,45,M,Sonora,Freelancer,2025-07-28 06:41:03.371841012,1195959.2754856073
C08927,retail,27,M,Guerrero,Retired,2025-08-01 08:59:41.173336730,382916.08321905416
C08928,retail,54,M,San Luis Potosí,Freelancer,2021-04-19 22:16:24.876485431,834785.4277996969
C08929,retail,56,M,Oaxaca,Retired,2024-01-06 03:51:50.126443839,657981.6302207257
C08930,corporate,43,F,Coahuila,Lawyer,2022-04-17 04:41:00.444509207,1679458.6676811327
C08931,retail,66,M,Quintana Roo,Retired,2022-04-27 07:25:19.044787859,394664.19847724715
C08932,retail,51,F,Guerrero,Lawyer,2022-01-01 21:03:54.848246284,712709.9918432378
C08933,retail,50,M,Jalisco,Consultant,2021-06-20 13:05:37.961200298,1469014.0846152976
C08934,retail,32,M,Hidalgo,Teacher,2024-02-10 15:26:17.685325816,678787.9461982166
C08935,retail,49,M,Sonora,Student,2025-09-01 11:56:18.334015517,240958.55532682326
C08936,retail,44,M,Guanajuato,Teacher,2023-11-13 10:52:36.338645458,483083.41556141723
C08937,retail,48,M,Guanajuato,Doctor,2023-08-09 11:19:10.568751827,1404764.7490565157
C08938,retail,33,M,Baja California,Retired,2023-09-08 09:28:31.028803997,441068.9301800898
C08939,retail,43,M,Jalisco,Teacher,2024-01-15 01:16:04.061489594,572372.1626618778
C08940,retail,32,F,México,Engineer,2021-03-24 20:57:00.159892523,772050.039059124
C08941,retail,18,M,Quintana Roo,Student,2024-05-27 00:20:35.387995392,225256.87628228363
C08942,retail,53,F,Tamaulipas,Business Owner,2024-11-13 03:04:26.721095629,1507572.7187760067
C08943,retail,23,M,Aguascalientes,Lawyer,2024-08-12 03:49:30.643328892,706142.0928150407
C08944,SME,43,F,Zacatecas,Lawyer,2025-12-12 17:57:47.946346024,1662193.696257511
C08945,retail,45,M,Guerrero,Consultant,2024-11-16 23:06:18.100602555,771829.91757395
C08946,retail,45,M,Jalisco,Doctor,2024-08-23 06:16:34.204001673,843552.9437487201
C08947,retail,38,F,Nayarit,Sales,2023-07-12 16:10:07.525591368,628500.8531277461
C08948,SME,45,M,Puebla,Freelancer,2023-05-29 15:41:07.620587003,745997.2943049404
C08949,retail,47,F,San Luis Potosí,Student,2021-04-15 16:29:27.179034168,248131.3721534103
C08950,retail,50,F,Tamaulipas,Consultant,2022-04-09 08:21:28.968718121,1202157.8002556213
C08951,retail,62,M,Quintana Roo,Consultant,2024-12-18 17:34:36.627923540,712904.6702635544
C08952,retail,44,F,Baja California Sur,Teacher,2022-09-01 07:27:18.537481793,308365.9541546602
C08953,retail,42,F,Tlaxcala,Sales,2024-11-02 22:50:53.019313034,280169.09910980676
C08954,retail,31,F,Sonora,Student,2020-02-22 03:54:02.303575306,293178.60064738884
C08955,retail,47,F,Yucatán,Engineer,2022-09-25 20:24:42.528275022,872298.512962592
C08956,retail,50,M,Sinaloa,Lawyer,2022-09-26 22:46:01.313712816,1079665.5223008958
C08957,retail,39,M,Guerrero,Engineer,2022-11-05 15:10:11.508458377,787582.6821415755
C08958,retail,48,F,Tlaxcala,Lawyer,2024-09-15 17:33:06.798894943,1382635.0700252703
C08959,retail,38,M,Chiapas,Consultant,2021-03-31 09:08:15.192887112,1064994.5430540503
C08960,retail,50,M,Baja California Sur,Retired,2024-11-10 22:10:10.974851742,608407.3763770512
C08961,retail,52,M,Coahuila,Sales,2023-10-24 18:07:19.184288743,418963.1561675688
C08962,retail,52,F,Michoacán,Sales,2020-05-27 21:37:33.759302619,488718.8014221393
C08963,retail,43,M,Zacatecas,Accountant,2022-01-24 14:34:20.101176803,1054498.7059803412
C08964,retail,29,F,Oaxaca,Doctor,2023-06-09 21:29:08.812154677,982198.8322222445
C08965,retail,34,M,Morelos,Teacher,2022-06-01 23:51:42.377360255,564635.0205369669
C08966,retail,49,M,Puebla,Retired,2025-06-15 06:15:32.173695653,414055.6388227071
C08967,retail,71,F,Tabasco,Retired,2021-10-24 14:39:15.777869446,462039.1725203311
C08968,retail,37,F,Colima,Business Owner,2022-12-13 22:41:46.271336743,894309.6751952071
C08969,retail,47,M,México,Teacher,2020-10-24 08:12:32.960863926,366893.7232366146
C08970,retail,35,M,Tamaulipas,Lawyer,2025-02-10 22:47:43.549558954,722295.442903088
C08971,retail,30,M,Oaxaca,Consultant,2025-03-10 19:38:10.797859201,1767073.566311654
C08972,retail,33,F,México,Student,2024-01-10 07:23:31.002822734,295403.9126779567
C08973,retail,18,M,Quintana Roo,Student,2024-04-16 08:53:37.887172979,188157.02169216992
C08974,retail,58,M,Yucatán,Sales,2024-10-25 11:33:16.794517455,299949.827472031
C08975,retail,18,F,Colima,Student,2024-03-02 22:29:25.912925997,246260.82520732912
C08976,retail,38,M,Sinaloa,Consultant,2021-04-03 20:59:38.536514886,1256052.8911983827
C08977,retail,27,M,Guanajuato,Government Employee,2022-10-30 18:03:10.459309840,755401.1435177455
C08978,retail,31,F,Yucatán,Teacher,2022-11-24 01:54:36.981036775,594723.0710044545
C08979,retail,58,F,Sinaloa,Engineer,2020-05-06 22:17:17.329851756,1058054.423202064
C08980,retail,44,F,Puebla,Engineer,2020-10-01 11:32:04.567712255,604358.5152549082
C08981,retail,30,M,Querétaro,Engineer,2022-08-06 03:49:12.280328886,526485.0483019681
C08982,retail,34,F,Quintana Roo,Consultant,2021-08-31 22:35:41.478894815,1833739.1981552192
C08983,retail,32,F,Durango,Sales,2025-11-15 13:59:04.271845410,555202.0504548515
C08984,retail,41,M,Nayarit,Lawyer,2022-08-04 22:40:30.813738943,1765494.163069514
C08985,retail,44,F,Ciudad de México,Consultant,2023-07-16 07:15:18.608873897,1299154.76057299
C08986,retail,64,M,Zacatecas,Retired,2023-12-26 03:25:43.782199581,479512.82900270796
C08987,retail,19,F,Michoacán,Student,2021-01-24 10:59:45.049698708,254758.14604889575
C08988,SME,41,F,Aguascalientes,Doctor,2024-01-09 05:32:25.365945851,919100.9572236467
C08989,retail,38,F,Veracruz,Sales,2020-01-27 00:40:40.913768935,415126.5823156185
C08990,retail,53,M,Querétaro,Sales,2023-06-24 09:43:54.865099875,838775.1046268757
C08991,retail,46,F,Chihuahua,Government Employee,2023-09-17 23:01:00.188715752,448629.6373199358
C08992,retail,49,M,Veracruz,Government Employee,2020-01-29 06:20:43.905039030,463079.81535917387
C08993,retail,46,F,Quintana Roo,Engineer,2021-02-28 17:59:17.633607620,856989.423860753
C08994,retail,30,F,Baja California,Retired,2025-02-03 23:41:24.032905843,538518.7502516223
C08995,retail,56,M,Hidalgo,Lawyer,2021-04-03 20:05:49.741783603,601084.6408415561
C08996,retail,51,M,Querétaro,Sales,2023-11-04 09:52:49.020430721,546908.2306653425
C08997,retail,52,F,Chihuahua,Government Employee,2024-06-11 11:21:52.833953329,579309.5869056445
C08998,SME,57,M,Ciudad de México,Freelancer,2023-06-03 09:15:29.190688450,1065620.0581624142
C08999,retail,47,F,Jalisco,Student,2020-12-05 13:59:17.181457928,280764.535741862
C09000,SME,59,M,San Luis Potosí,Engineer,2024-06-04 14:42:51.180817749,1134147.322329498
C09001,SME,46,F,Puebla,Student,2025-10-24 12:51:06.198844874,281046.9153090463
C09002,retail,39,M,Coahuila,Sales,2025-04-27 13:01:54.337307204,761363.1730885303
C09003,retail,41,F,Quintana Roo,Engineer,2024-02-08 12:14:20.976283488,1101304.3315584972
C09004,retail,41,F,Chiapas,Freelancer,2025-10-17 22:43:09.533252743,374806.6992403732
C09005,retail,35,F,Coahuila,Freelancer,2024-12-28 21:47:01.921942740,540849.432533408
C09006,retail,61,M,Baja California Sur,Retired,2020-06-16 04:25:07.787532049,557628.9298548
C09007,retail,45,F,Quintana Roo,Retired,2023-04-30 20:58:12.939669644,665409.8544864831
C09008,retail,43,M,Hidalgo,Government Employee,2022-06-01 15:40:22.052576241,766836.8031255358
C09009,retail,46,F,Querétaro,Student,2022-04-10 11:36:46.739353227,204954.07647822547
C09010,retail,77,F,Yucatán,Retired,2021-05-28 04:42:54.481152599,675100.223383864
C09011,retail,28,M,Guerrero,Engineer,2020-10-22 03:14:33.584428965,1032240.0230951322
C09012,retail,31,M,Chihuahua,Consultant,2021-03-03 22:23:04.155792290,1574816.3507754179
C09013,retail,25,M,Baja California,Engineer,2023-12-02 22:35:25.910136108,1033755.3946244083
C09014,retail,39,F,México,Student,2022-01-28 17:18:54.866947787,259098.02204663202
C09015,retail,44,F,México,Government Employee,2022-11-07 00:25:40.617999122,315478.8307453836
C09016,retail,36,M,Nayarit,Student,2021-05-30 01:53:53.680039385,210434.4447749808
C09017,retail,35,M,Quintana Roo,Engineer,2023-12-08 18:33:52.565115012,1169601.2445435962
C09018,retail,43,F,Morelos,Student,2024-07-17 18:10:43.998978148,214632.8022150693
C09019,retail,35,M,Sinaloa,Student,2024-09-05 03:00:05.016679781,272595.9497651228
C09020,retail,45,M,Baja California Sur,Freelancer,2025-02-07 14:04:45.910170687,624484.3948931003
C09021,retail,55,M,Querétaro,Government Employee,2020-04-04 23:03:26.313247354,935270.3086235771
C09022,retail,50,M,Baja California Sur,Government Employee,2023-10-16 20:13:39.915000940,690368.8958727474
C09023,retail,52,F,Tamaulipas,Freelancer,2024-01-01 09:37:06.960608216,831886.6287405887
C09024,retail,55,F,Ciudad de México,Doctor,2025-08-08 15:05:42.385232754,967737.8568766214
C09025,retail,45,M,Durango,Engineer,2024-05-24 04:33:40.249030472,540266.4420335885
C09026,retail,40,F,Guerrero,Doctor,2020-03-26 10:34:47.502793693,1329590.1619957658
C09027,retail,32,M,Quintana Roo,Student,2020-12-18 00:11:35.316379356,188117.2623829742
C09028,retail,37,F,Aguascalientes,Student,2022-03-13 20:50:03.627289502,266616.50475648616
C09029,corporate,35,M,Campeche,Freelancer,2023-09-13 06:11:15.472765904,755493.4174546866
C09030,retail,50,F,Veracruz,Business Owner,2021-09-19 10:40:50.459203757,4226102.785738191
C09031,retail,46,M,Puebla,Teacher,2021-10-08 09:24:45.711165545,382309.441562762
C09032,retail,50,M,Quintana Roo,Accountant,2025-06-27 01:06:38.829050266,779071.2768831241
C09033,retail,28,F,Quintana Roo,Government Employee,2022-05-31 05:51:04.421511313,729920.5853168422
C09034,retail,59,M,Chiapas,Student,2020-01-19 20:47:20.212028499,188915.80949701113
C09035,retail,36,F,Tamaulipas,Doctor,2020-03-10 00:17:16.189248023,1317259.2176533835
C09036,retail,28,F,Morelos,Sales,2024-03-14 22:39:30.952052247,502869.5219188467
C09037,retail,36,F,Puebla,Teacher,2022-07-12 14:13:16.147204676,351565.7646657607
C09038,retail,71,M,Chiapas,Retired,2023-05-08 11:38:00.167658001,424179.60704566224
C09039,retail,37,M,Campeche,Retired,2020-08-03 14:41:44.461873600,294235.76687397354
C09040,retail,38,F,Tlaxcala,Engineer,2020-06-20 09:51:54.227042192,1121597.9991220993
C09041,retail,39,M,Querétaro,Lawyer,2021-01-21 17:17:35.814608515,1148112.3376186716
C09042,retail,40,F,México,Sales,2025-06-21 11:02:24.383033562,339718.378363034
C09043,SME,32,F,San Luis Potosí,Teacher,2021-09-26 02:18:14.279745866,400838.5231867818
C09044,retail,43,F,Durango,Sales,2021-01-21 07:29:29.147026946,721022.6418371629
C09045,retail,54,F,Chiapas,Consultant,2023-04-09 07:38:50.171987299,1679133.0368509057
C09046,retail,45,M,Jalisco,Business Owner,2024-07-18 04:31:54.024447741,877660.5405351938
C09047,retail,28,F,San Luis Potosí,Sales,2021-11-20 07:51:15.280196654,288922.194684062
C09048,retail,37,F,Yucatán,Government Employee,2025-11-28 11:42:26.266832618,942030.537040891
C09049,SME,35,M,Tamaulipas,Government Employee,2022-11-15 12:23:20.072566182,531687.8905048415
C09050,retail,42,M,Puebla,Consultant,2022-02-25 06:24:19.259776790,789985.9945264196
C09051,retail,57,F,Hidalgo,Student,2023-12-29 20:05:42.664657269,194767.03886202024
C09052,retail,40,F,Nuevo León,Accountant,2023-10-22 16:31:07.937598488,733170.7106163586
C09053,retail,40,M,Colima,Doctor,2022-02-01 05:18:25.179862021,1339737.6571592519
C09054,retail,63,F,Guerrero,Teacher,2024-09-03 04:02:28.023083872,508447.6281395529
C09055,retail,52,M,Oaxaca,Teacher,2022-10-30 15:35:44.065772222,308269.49252323504
C09056,SME,48,F,Veracruz,Teacher,2024-02-14 11:07:30.294150338,493562.4703026258
C09057,retail,65,F,Nuevo León,Government Employee,2021-03-10 15:00:36.962923755,518160.26571733353
C09058,retail,47,M,Zacatecas,Freelancer,2020-03-24 23:45:51.291442693,882859.8530311524
C09059,retail,18,M,Nuevo León,Student,2022-10-18 06:37:38.721216248,242821.59971611956
C09060,retail,51,F,Chihuahua,Government Employee,2022-06-29 08:34:45.460120338,975736.970291244
C09061,SME,22,F,Colima,Student,2020-09-16 16:18:55.756893129,251780.29664858052
C09062,retail,47,M,Durango,Teacher,2020-04-26 03:43:31.481995177,552993.0189235923
C09063,retail,21,F,Puebla,Student,2022-08-16 13:34:34.225488881,242428.21303380362
C09064,retail,36,M,Morelos,Business Owner,2023-03-04 22:46:59.837442756,2037323.906358849
C09065,retail,37,M,Aguascalientes,Accountant,2020-07-17 22:00:49.109242594,841422.8411453802
C09066,retail,32,F,Nuevo León,Consultant,2024-06-22 15:47:57.990893352,999367.7827693645
C09067,retail,37,M,Guerrero,Student,2023-10-11 01:46:41.127154291,266082.49506428494
C09068,retail,54,F,Tamaulipas,Freelancer,2020-11-04 03:01:29.999118428,436846.67415055865
C09069,retail,33,F,Querétaro,Sales,2025-06-27 01:47:06.099121772,488980.2570639872
C09070,retail,48,F,Baja California,Retired,2025-07-07 07:11:19.066178747,512642.33059258945
C09071,retail,30,M,Morelos,Government Employee,2020-10-02 13:48:43.050320757,739944.8201636211
C09072,retail,39,F,Yucatán,Accountant,2020-10-16 04:18:07.786508676,868029.6714935659
C09073,retail,45,F,Coahuila,Student,2023-09-10 13:04:41.816134988,264038.67656209454
C09074,retail,30,M,Jalisco,Sales,2024-04-08 02:20:24.081023387,456899.4635018301
C09075,retail,26,M,Jalisco,Business Owner,2024-12-17 14:03:07.049734743,4538079.44540593
C09076,retail,47,F,Guerrero,Freelancer,2024-01-24 08:10:19.492001768,229933.6381880828
C09077,retail,55,M,Michoacán,Student,2022-06-11 09:29:57.827111533,202611.78099213802
C09078,retail,41,F,Nayarit,Lawyer,2022-04-02 18:36:39.222196029,684169.0536219522
C09079,retail,36,F,Colima,Lawyer,2021-02-16 06:26:20.747138369,1405845.0383998174
C09080,retail,43,M,Baja California,Consultant,2025-09-29 17:13:11.820351556,910498.1283780772
C09081,retail,42,M,Guanajuato,Sales,2022-05-15 11:49:33.530586441,379449.97886852326
C09082,retail,44,M,Aguascalientes,Teacher,2024-09-26 09:21:37.301854499,492267.47569694277
C09083,retail,18,M,Durango,Student,2025-05-15 04:47:03.151942652,254286.32165717805
C09084,retail,29,F,Nayarit,Freelancer,2024-05-21 11:32:32.653475385,819246.7084998783
C09085,retail,31,M,Michoacán,Student,2025-05-28 14:46:15.399173395,246894.8609860779
C09086,retail,43,M,Baja California,Teacher,2024-03-18 02:46:07.213670962,696795.5359942509
C09087,retail,44,M,Quintana Roo,Freelancer,2023-10-23 08:40:08.179292057,1060215.6373698898
C09088,SME,49,F,Morelos,Freelancer,2020-01-29 05:40:38.643049632,438860.44397672586
C09089,retail,45,M,Michoacán,Engineer,2024-01-31 08:46:09.736307778,1031102.1404723653
C09090,retail,26,F,Nuevo León,Government Employee,2021-06-11 08:47:41.785448762,698508.6246830741
C09091,retail,59,F,Chiapas,Lawyer,2020-04-23 15:24:51.106217237,684622.9291299384
C09092,retail,57,M,Tamaulipas,Consultant,2025-09-02 01:19:17.646911876,574371.6769651677
C09093,retail,26,M,Quintana Roo,Lawyer,2024-01-10 20:20:39.432692442,1559543.6630333425
C09094,retail,45,F,Veracruz,Teacher,2023-08-19 03:20:37.178068038,517996.820861064
C09095,retail,34,F,Zacatecas,Accountant,2023-06-27 15:36:30.605893959,799927.9935230603
C09096,retail,43,M,Chihuahua,Freelancer,2021-10-16 18:32:05.764199966,536269.3911418191
C09097,retail,54,F,San Luis Potosí,Doctor,2024-08-08 08:45:07.989992411,1451244.5801355802
C09098,retail,67,M,Morelos,Retired,2021-10-13 23:48:50.354354849,571007.2153604492
C09099,SME,51,M,Michoacán,Freelancer,2025-11-16 04:21:59.745560677,1127773.4230117537
C09100,retail,45,F,Michoacán,Government Employee,2023-10-14 15:03:46.271981505,369487.1794583958
C09101,retail,37,M,Coahuila,Freelancer,2022-04-28 05:43:29.624823014,783729.9330907847
C09102,retail,44,F,Michoacán,Doctor,2021-03-20 23:44:35.023526458,1246269.7124065803
C09103,retail,58,F,Ciudad de México,Lawyer,2025-11-05 13:23:01.357419438,751192.113304456
C09104,retail,41,F,Quintana Roo,Consultant,2025-08-23 22:54:42.492599886,1019397.8284205088
C09105,retail,31,M,Chihuahua,Accountant,2023-09-05 05:14:49.784928623,550363.2578430641
C09106,retail,22,M,Michoacán,Student,2021-01-15 23:09:29.648989921,298136.06152886536
C09107,retail,48,M,Ciudad de México,Retired,2022-02-06 06:48:57.087461514,494537.37943358696
C09108,retail,44,M,Tlaxcala,Lawyer,2022-09-05 07:52:08.651745393,978313.4108357469
C09109,retail,34,M,Campeche,Consultant,2020-05-27 22:13:35.885472790,1496745.6425646301
C09110,retail,54,F,Tamaulipas,Business Owner,2023-07-12 22:13:33.021830714,3536055.4273761623
C09111,SME,36,M,Sonora,Government Employee,2025-07-12 22:18:49.220169841,543131.610490136
C09112,retail,40,F,Querétaro,Consultant,2024-03-05 22:51:48.599843355,1990885.2823994898
C09113,retail,41,F,Chihuahua,Accountant,2022-10-23 15:55:53.635720913,966273.9167038776
